job_id,inferred,type,industry_id,skill_abr
3693062935,0,Paid maternity leave,27,SALE
3693062935,0,Paid maternity leave,27,BD
3693062935,1,Paid paternity leave,27,SALE
3693062935,1,Paid paternity leave,27,BD
3693062947,1,Tuition assistance,124,HCPR
3693062947,1,Tuition assistance,68,HCPR
3693062947,1,Tuition assistance,14,HCPR
3693062950,1,Disability insurance,48,MGMT
3693062950,1,Disability insurance,48,MNFC
3693062998,1,401(k),43,HCPR
3693062998,1,401(k),42,HCPR
3693062998,1,Dental insurance,43,HCPR
3693062998,1,Dental insurance,42,HCPR
3693063735,1,Pension plan,43,ENG
3693063735,1,Pension plan,43,IT
3693063736,1,401(k),24,SALE
3693063736,1,401(k),24,BD
3693063736,1,401(k),96,SALE
3693063736,1,401(k),96,BD
3693063737,1,401(k),24,OTHR
3693063737,1,401(k),96,OTHR
3693063739,1,401(k),6,ENG
3693063739,1,401(k),6,IT
3693063742,1,Pension plan,43,FIN
3693063742,1,Pension plan,43,SALE
3693063743,1,Pension plan,43,FIN
3693063743,1,Pension plan,43,SALE
3693063744,1,Pension plan,43,FIN
3693063744,1,Pension plan,43,SALE
3693063745,1,Pension plan,43,FIN
3693063745,1,Pension plan,43,SALE
3693063865,1,Medical insurance,14,HCPR
3693063865,1,Vision insurance,14,HCPR
3693063865,1,Dental insurance,14,HCPR
3693063865,1,Disability insurance,14,HCPR
3693063894,1,401(k),14,HCPR
3693063894,1,Dental insurance,14,HCPR
3693063894,1,Disability insurance,14,HCPR
3693063906,0,Medical insurance,14,OTHR
3693063906,0,Vision insurance,14,OTHR
3693063906,0,Dental insurance,14,OTHR
3693063906,0,401(k),14,OTHR
3693063906,0,Student loan assistance,14,OTHR
3693063906,0,Tuition assistance,14,OTHR
3693063906,0,Disability insurance,14,OTHR
3693063906,0,Paid maternity leave,14,OTHR
3693063906,0,Paid paternity leave,14,OTHR
3693063928,1,Disability insurance,27,MRKT
3693063928,1,Disability insurance,27,SALE
3693063935,1,401(k),121,OTHR
3693063963,1,401(k),59,IT
3693063963,1,401(k),59,ADM
3693063963,1,401(k),51,IT
3693063963,1,401(k),51,ADM
3693063963,1,401(k),135,IT
3693063963,1,401(k),135,ADM
3693063963,1,Medical insurance,59,IT
3693063963,1,Medical insurance,59,ADM
3693063963,1,Medical insurance,51,IT
3693063963,1,Medical insurance,51,ADM
3693063963,1,Medical insurance,135,IT
3693063963,1,Medical insurance,135,ADM
3693063973,1,401(k),43,FIN
3693063973,1,401(k),43,SALE
3693063973,1,401(k),42,FIN
3693063973,1,401(k),42,SALE
3693063988,1,401(k),6,ADM
3693063988,1,Commuter benefits,6,ADM
3693063989,1,401(k),53,QA
3693063989,1,401(k),135,QA
3693063990,1,401(k),28,ADM
3693063990,1,401(k),92,ADM
3693063990,1,401(k),53,ADM
3693063993,0,401(k),9,LGL
3693063993,0,Medical insurance,9,LGL
3693063993,0,Dental insurance,9,LGL
3693064131,0,401(k),31,SALE
3693064131,0,401(k),31,CUST
3693064131,0,401(k),31,MGMT
3693064131,0,401(k),142,SALE
3693064131,0,401(k),142,CUST
3693064131,0,401(k),142,MGMT
3693064131,0,401(k),32,SALE
3693064131,0,401(k),32,CUST
3693064131,0,401(k),32,MGMT
3693064131,0,Dental insurance,31,SALE
3693064131,0,Dental insurance,31,CUST
3693064131,0,Dental insurance,31,MGMT
3693064131,0,Dental insurance,142,SALE
3693064131,0,Dental insurance,142,CUST
3693064131,0,Dental insurance,142,MGMT
3693064131,0,Dental insurance,32,SALE
3693064131,0,Dental insurance,32,CUST
3693064131,0,Dental insurance,32,MGMT
3693064131,0,Medical insurance,31,SALE
3693064131,0,Medical insurance,31,CUST
3693064131,0,Medical insurance,31,MGMT
3693064131,0,Medical insurance,142,SALE
3693064131,0,Medical insurance,142,CUST
3693064131,0,Medical insurance,142,MGMT
3693064131,0,Medical insurance,32,SALE
3693064131,0,Medical insurance,32,CUST
3693064131,0,Medical insurance,32,MGMT
3693064131,0,Vision insurance,31,SALE
3693064131,0,Vision insurance,31,CUST
3693064131,0,Vision insurance,31,MGMT
3693064131,0,Vision insurance,142,SALE
3693064131,0,Vision insurance,142,CUST
3693064131,0,Vision insurance,142,MGMT
3693064131,0,Vision insurance,32,SALE
3693064131,0,Vision insurance,32,CUST
3693064131,0,Vision insurance,32,MGMT
3693064497,0,Medical insurance,121,OTHR
3693064497,0,Vision insurance,121,OTHR
3693064497,0,Dental insurance,121,OTHR
3693064497,0,401(k),121,OTHR
3693064539,1,Medical insurance,100,MRKT
3693064539,1,Medical insurance,100,SALE
3693064539,1,401(k),100,MRKT
3693064539,1,401(k),100,SALE
3693064546,1,401(k),24,OTHR
3693064546,1,401(k),96,OTHR
3693064548,1,401(k),6,PRJM
3693064548,1,401(k),6,IT
3693064704,1,401(k),25,MGMT
3693064704,1,401(k),25,MNFC
3693064704,1,401(k),27,MGMT
3693064704,1,401(k),27,MNFC
3693064788,1,401(k),121,OTHR
3693064797,1,Medical insurance,48,PRJM
3693064797,1,Paid paternity leave,48,PRJM
3693064797,1,401(k),48,PRJM
3693064798,0,Medical insurance,55,MRKT
3693064798,0,Medical insurance,55,SALE
3693064798,0,Medical insurance,48,MRKT
3693064798,0,Medical insurance,48,SALE
3693064798,0,Vision insurance,55,MRKT
3693064798,0,Vision insurance,55,SALE
3693064798,0,Vision insurance,48,MRKT
3693064798,0,Vision insurance,48,SALE
3693064798,0,Dental insurance,55,MRKT
3693064798,0,Dental insurance,55,SALE
3693064798,0,Dental insurance,48,MRKT
3693064798,0,Dental insurance,48,SALE
3693064798,0,401(k),55,MRKT
3693064798,0,401(k),55,SALE
3693064798,0,401(k),48,MRKT
3693064798,0,401(k),48,SALE
3693064798,0,Paid maternity leave,55,MRKT
3693064798,0,Paid maternity leave,55,SALE
3693064798,0,Paid maternity leave,48,MRKT
3693064798,0,Paid maternity leave,48,SALE
3693064798,0,Paid paternity leave,55,MRKT
3693064798,0,Paid paternity leave,55,SALE
3693064798,0,Paid paternity leave,48,MRKT
3693064798,0,Paid paternity leave,48,SALE
3693064806,1,Commuter benefits,68,MGMT
3693064806,1,Commuter benefits,68,MNFC
3693064812,1,401(k),30,OTHR
3693064819,0,Medical insurance,9,LGL
3693064819,0,Vision insurance,9,LGL
3693064819,0,Dental insurance,9,LGL
3693064819,0,401(k),9,LGL
3693064873,0,Medical insurance,53,SALE
3693064873,0,Medical insurance,53,BD
3693064873,0,Medical insurance,53,CUST
3693064873,0,Vision insurance,53,SALE
3693064873,0,Vision insurance,53,BD
3693064873,0,Vision insurance,53,CUST
3693064873,0,Dental insurance,53,SALE
3693064873,0,Dental insurance,53,BD
3693064873,0,Dental insurance,53,CUST
3693064873,0,401(k),53,SALE
3693064873,0,401(k),53,BD
3693064873,0,401(k),53,CUST
3693064874,1,401(k),1285,HCPR
3693064876,1,401(k),1285,HCPR
3693064879,1,401(k),1285,HCPR
3693064886,1,401(k),1285,HCPR
3693064891,1,Vision insurance,1285,HCPR
3693064891,1,401(k),1285,HCPR
3693064892,1,401(k),1285,HCPR
3693064895,1,401(k),1285,MGMT
3693064895,1,401(k),1285,MNFC
3693064902,1,401(k),1285,HCPR
3693064906,1,Medical insurance,1285,MGMT
3693064906,1,Medical insurance,1285,MNFC
3693064907,1,Medical insurance,1285,HCPR
3693064907,1,Vision insurance,1285,HCPR
3693064907,1,Dental insurance,1285,HCPR
3693064907,1,401(k),1285,HCPR
3693064908,1,401(k),1285,HCPR
3693064911,1,401(k),1285,HCPR
3693064915,1,Medical insurance,1285,HCPR
3693064916,1,Vision insurance,1285,HCPR
3693064916,1,401(k),1285,HCPR
3693064918,1,Medical insurance,1285,HCPR
3693064918,1,Vision insurance,1285,HCPR
3693064918,1,Dental insurance,1285,HCPR
3693064918,1,401(k),1285,HCPR
3693064922,1,Vision insurance,1285,MGMT
3693064922,1,Vision insurance,1285,MNFC
3693064922,1,401(k),1285,MGMT
3693064922,1,401(k),1285,MNFC
3693064923,1,Vision insurance,1285,MGMT
3693064923,1,Vision insurance,1285,MNFC
3693064923,1,401(k),1285,MGMT
3693064923,1,401(k),1285,MNFC
3693064924,1,401(k),1285,HCPR
3693064927,1,Medical insurance,1285,HCPR
3693064951,0,Medical insurance,69,EDU
3693064951,0,Medical insurance,69,TRNG
3693064951,0,Vision insurance,69,EDU
3693064951,0,Vision insurance,69,TRNG
3693064951,0,Dental insurance,69,EDU
3693064951,0,Dental insurance,69,TRNG
3693064951,0,Commuter benefits,69,EDU
3693064951,0,Commuter benefits,69,TRNG
3693064951,0,Tuition assistance,69,EDU
3693064951,0,Tuition assistance,69,TRNG
3693064951,0,Child care support,69,EDU
3693064951,0,Child care support,69,TRNG
3693064995,1,401(k),14,HCPR
3693064995,1,Disability insurance,14,HCPR
3693064996,1,401(k),14,HCPR
3693064996,1,Disability insurance,14,HCPR
3693065530,1,401(k),24,OTHR
3693065530,1,401(k),96,OTHR
3693065534,1,Pension plan,43,FIN
3693065534,1,Pension plan,43,SALE
3693065536,1,401(k),6,ENG
3693065536,1,401(k),6,IT
3693065540,1,Pension plan,43,FIN
3693065540,1,Pension plan,43,SALE
3693065705,1,Vision insurance,88,MGMT
3693065705,1,Vision insurance,88,MNFC
3693065705,1,401(k),88,MGMT
3693065705,1,401(k),88,MNFC
3693065706,1,Vision insurance,88,MGMT
3693065706,1,Vision insurance,88,MNFC
3693065706,1,401(k),88,MGMT
3693065706,1,401(k),88,MNFC
3693065718,1,401(k),57,LGL
3693065718,1,401(k),57,STRA
3693065718,1,401(k),57,OTHR
3693065731,1,401(k),80,MRKT
3693065731,1,401(k),80,ADVR
3693065731,1,401(k),80,ANLS
3693065731,1,Dental insurance,80,MRKT
3693065731,1,Dental insurance,80,ADVR
3693065731,1,Dental insurance,80,ANLS
3693065764,1,401(k),96,IT
3693065773,1,401(k),43,CNSL
3693065773,1,401(k),43,IT
3693065773,1,401(k),43,SALE
3693065773,1,401(k),42,CNSL
3693065773,1,401(k),42,IT
3693065773,1,401(k),42,SALE
3693065775,0,Medical insurance,11,BD
3693065775,0,Medical insurance,11,SALE
3693065775,0,Vision insurance,11,BD
3693065775,0,Vision insurance,11,SALE
3693065775,0,Dental insurance,11,BD
3693065775,0,Dental insurance,11,SALE
3693065776,1,Disability insurance,27,OTHR
3693065800,1,401(k),4,SALE
3693065800,1,401(k),4,BD
3693065815,1,401(k),49,ENG
3693065815,1,401(k),49,MNFC
3693065815,1,401(k),49,SUPL
3693065815,1,401(k),135,ENG
3693065815,1,401(k),135,MNFC
3693065815,1,401(k),135,SUPL
3693065815,1,Dental insurance,49,ENG
3693065815,1,Dental insurance,49,MNFC
3693065815,1,Dental insurance,49,SUPL
3693065815,1,Dental insurance,135,ENG
3693065815,1,Dental insurance,135,MNFC
3693065815,1,Dental insurance,135,SUPL
3693065815,1,Medical insurance,49,ENG
3693065815,1,Medical insurance,49,MNFC
3693065815,1,Medical insurance,49,SUPL
3693065815,1,Medical insurance,135,ENG
3693065815,1,Medical insurance,135,MNFC
3693065815,1,Medical insurance,135,SUPL
3693065815,1,Vision insurance,49,ENG
3693065815,1,Vision insurance,49,MNFC
3693065815,1,Vision insurance,49,SUPL
3693065815,1,Vision insurance,135,ENG
3693065815,1,Vision insurance,135,MNFC
3693065815,1,Vision insurance,135,SUPL
3693065821,1,401(k),44,SALE
3693065821,1,401(k),44,MGMT
3693065821,1,Disability insurance,44,SALE
3693065821,1,Disability insurance,44,MGMT
3693065824,1,Vision insurance,75,LGL
3693065824,1,Vision insurance,77,LGL
3693065824,1,Vision insurance,14,LGL
3693065841,0,Medical insurance,9,LGL
3693065841,0,Medical insurance,9,OTHR
3693065841,0,Medical insurance,10,LGL
3693065841,0,Medical insurance,10,OTHR
3693065841,0,Vision insurance,9,LGL
3693065841,0,Vision insurance,9,OTHR
3693065841,0,Vision insurance,10,LGL
3693065841,0,Vision insurance,10,OTHR
3693065841,0,Dental insurance,9,LGL
3693065841,0,Dental insurance,9,OTHR
3693065841,0,Dental insurance,10,LGL
3693065841,0,Dental insurance,10,OTHR
3693065841,0,401(k),9,LGL
3693065841,0,401(k),9,OTHR
3693065841,0,401(k),10,LGL
3693065841,0,401(k),10,OTHR
3693065841,0,Paid paternity leave,9,LGL
3693065841,0,Paid paternity leave,9,OTHR
3693065841,0,Paid paternity leave,10,LGL
3693065841,0,Paid paternity leave,10,OTHR
3693065841,0,Paid maternity leave,9,LGL
3693065841,0,Paid maternity leave,9,OTHR
3693065841,0,Paid maternity leave,10,LGL
3693065841,0,Paid maternity leave,10,OTHR
3693065841,0,Commuter benefits,9,LGL
3693065841,0,Commuter benefits,9,OTHR
3693065841,0,Commuter benefits,10,LGL
3693065841,0,Commuter benefits,10,OTHR
3693065841,0,Tuition assistance,9,LGL
3693065841,0,Tuition assistance,9,OTHR
3693065841,0,Tuition assistance,10,LGL
3693065841,0,Tuition assistance,10,OTHR
3693065841,0,Disability insurance,9,LGL
3693065841,0,Disability insurance,9,OTHR
3693065841,0,Disability insurance,10,LGL
3693065841,0,Disability insurance,10,OTHR
3693065874,1,401(k),104,BD
3693065874,1,401(k),104,SALE
3693065874,1,Medical insurance,104,BD
3693065874,1,Medical insurance,104,SALE
3693065874,1,Vision insurance,104,BD
3693065874,1,Vision insurance,104,SALE
3693065874,1,Dental insurance,104,BD
3693065874,1,Dental insurance,104,SALE
3693065874,1,Disability insurance,104,BD
3693065874,1,Disability insurance,104,SALE
3693065880,1,401(k),112,MNFC
3693065894,1,401(k),1285,HCPR
3693065898,1,Medical insurance,1285,MGMT
3693065898,1,Medical insurance,1285,MNFC
3693065899,1,401(k),1285,MGMT
3693065899,1,401(k),1285,MNFC
3693065901,1,401(k),34,MGMT
3693065901,1,401(k),34,MNFC
3693065901,1,Medical insurance,34,MGMT
3693065901,1,Medical insurance,34,MNFC
3693065903,1,Vision insurance,1285,HCPR
3693065903,1,401(k),1285,HCPR
3693065910,1,Vision insurance,1285,HCPR
3693065910,1,401(k),1285,HCPR
3693065914,1,401(k),1285,HCPR
3693065915,1,Vision insurance,1285,MGMT
3693065915,1,Vision insurance,1285,MNFC
3693065915,1,401(k),1285,MGMT
3693065915,1,401(k),1285,MNFC
3693065916,1,Vision insurance,1285,HCPR
3693065916,1,401(k),1285,HCPR
3693065919,1,401(k),34,SALE
3693065919,1,401(k),34,BD
3693065919,1,Medical insurance,34,SALE
3693065919,1,Medical insurance,34,BD
3693065924,1,401(k),1285,HCPR
3693065925,1,401(k),34,IT
3693065925,1,Medical insurance,34,IT
3693065926,1,Medical insurance,1285,HCPR
3693065928,1,401(k),1285,HCPR
3693065929,1,401(k),1285,MGMT
3693065929,1,401(k),1285,MNFC
3693065931,1,Medical insurance,1285,MGMT
3693065931,1,Medical insurance,1285,MNFC
3693065932,1,Medical insurance,1285,HCPR
3693065972,1,401(k),28,SALE
3693065972,1,401(k),28,BD
3693065985,1,401(k),41,MRKT
3693065985,1,401(k),41,SALE
3693065985,1,401(k),129,MRKT
3693065985,1,401(k),129,SALE
3693065985,1,401(k),43,MRKT
3693065985,1,401(k),43,SALE
3693065985,1,Pension plan,41,MRKT
3693065985,1,Pension plan,41,SALE
3693065985,1,Pension plan,129,MRKT
3693065985,1,Pension plan,129,SALE
3693065985,1,Pension plan,43,MRKT
3693065985,1,Pension plan,43,SALE
3693065985,1,Vision insurance,41,MRKT
3693065985,1,Vision insurance,41,SALE
3693065985,1,Vision insurance,129,MRKT
3693065985,1,Vision insurance,129,SALE
3693065985,1,Vision insurance,43,MRKT
3693065985,1,Vision insurance,43,SALE
3693066408,0,Medical insurance,80,SALE
3693066408,0,Medical insurance,80,BD
3693066408,0,Paid paternity leave,80,SALE
3693066408,0,Paid paternity leave,80,BD
3693066408,0,Paid maternity leave,80,SALE
3693066408,0,Paid maternity leave,80,BD
3693066408,0,401(k),80,SALE
3693066408,0,401(k),80,BD
3693066465,1,Pension plan,43,IT
3693066466,1,Pension plan,43,OTHR
3693066469,1,Pension plan,43,FIN
3693066469,1,Pension plan,43,SALE
3693066472,1,Pension plan,43,IT
3693066604,0,Medical insurance,104,ENG
3693066604,0,Medical insurance,104,IT
3693066604,0,Dental insurance,104,ENG
3693066604,0,Dental insurance,104,IT
3693066604,0,401(k),104,ENG
3693066604,0,401(k),104,IT
3693066604,0,Vision insurance,104,ENG
3693066604,0,Vision insurance,104,IT
3693066612,1,401(k),47,FIN
3693066612,1,401(k),47,ACCT
3693066618,1,401(k),124,RSCH
3693066618,1,401(k),124,ANLS
3693066618,1,401(k),124,IT
3693066618,1,401(k),13,RSCH
3693066618,1,401(k),13,ANLS
3693066618,1,401(k),13,IT
3693066618,1,401(k),14,RSCH
3693066618,1,401(k),14,ANLS
3693066618,1,401(k),14,IT
3693066644,1,Tuition assistance,124,HCPR
3693066644,1,Tuition assistance,68,HCPR
3693066644,1,Tuition assistance,14,HCPR
3693066647,1,401(k),44,SALE
3693066647,1,401(k),44,OTHR
3693066647,1,401(k),44,CUST
3693066647,1,Disability insurance,44,SALE
3693066647,1,Disability insurance,44,OTHR
3693066647,1,Disability insurance,44,CUST
3693066676,0,401(k),43,FIN
3693066676,0,401(k),43,SALE
3693066676,0,Dental insurance,43,FIN
3693066676,0,Dental insurance,43,SALE
3693066676,0,Vision insurance,43,FIN
3693066676,0,Vision insurance,43,SALE
3693066676,0,Medical insurance,43,FIN
3693066676,0,Medical insurance,43,SALE
3693066676,0,Disability insurance,43,FIN
3693066676,0,Disability insurance,43,SALE
3693066678,0,Medical insurance,96,HCPR
3693066678,0,Vision insurance,96,HCPR
3693066678,0,Dental insurance,96,HCPR
3693066678,0,401(k),96,HCPR
3693066686,1,401(k),43,FIN
3693066686,1,401(k),43,SALE
3693066686,1,401(k),42,FIN
3693066686,1,401(k),42,SALE
3693066688,1,401(k),43,FIN
3693066688,1,401(k),43,SALE
3693066688,1,401(k),42,FIN
3693066688,1,401(k),42,SALE
3693066710,1,Vision insurance,14,HCPR
3693066712,1,Dental insurance,14,HCPR
3693066729,1,401(k),25,MGMT
3693066729,1,401(k),25,PRJM
3693066729,1,401(k),25,MNFC
3693066729,1,401(k),27,MGMT
3693066729,1,401(k),27,PRJM
3693066729,1,401(k),27,MNFC
3693066729,1,401(k),117,MGMT
3693066729,1,401(k),117,PRJM
3693066729,1,401(k),117,MNFC
3693066729,1,Medical insurance,25,MGMT
3693066729,1,Medical insurance,25,PRJM
3693066729,1,Medical insurance,25,MNFC
3693066729,1,Medical insurance,27,MGMT
3693066729,1,Medical insurance,27,PRJM
3693066729,1,Medical insurance,27,MNFC
3693066729,1,Medical insurance,117,MGMT
3693066729,1,Medical insurance,117,PRJM
3693066729,1,Medical insurance,117,MNFC
3693066729,1,Dental insurance,25,MGMT
3693066729,1,Dental insurance,25,PRJM
3693066729,1,Dental insurance,25,MNFC
3693066729,1,Dental insurance,27,MGMT
3693066729,1,Dental insurance,27,PRJM
3693066729,1,Dental insurance,27,MNFC
3693066729,1,Dental insurance,117,MGMT
3693066729,1,Dental insurance,117,PRJM
3693066729,1,Dental insurance,117,MNFC
3693066729,1,Commuter benefits,25,MGMT
3693066729,1,Commuter benefits,25,PRJM
3693066729,1,Commuter benefits,25,MNFC
3693066729,1,Commuter benefits,27,MGMT
3693066729,1,Commuter benefits,27,PRJM
3693066729,1,Commuter benefits,27,MNFC
3693066729,1,Commuter benefits,117,MGMT
3693066729,1,Commuter benefits,117,PRJM
3693066729,1,Commuter benefits,117,MNFC
3693066729,1,Tuition assistance,25,MGMT
3693066729,1,Tuition assistance,25,PRJM
3693066729,1,Tuition assistance,25,MNFC
3693066729,1,Tuition assistance,27,MGMT
3693066729,1,Tuition assistance,27,PRJM
3693066729,1,Tuition assistance,27,MNFC
3693066729,1,Tuition assistance,117,MGMT
3693066729,1,Tuition assistance,117,PRJM
3693066729,1,Tuition assistance,117,MNFC
3693066755,1,401(k),104,BD
3693066755,1,401(k),104,SALE
3693066755,1,Medical insurance,104,BD
3693066755,1,Medical insurance,104,SALE
3693066755,1,Vision insurance,104,BD
3693066755,1,Vision insurance,104,SALE
3693066755,1,Dental insurance,104,BD
3693066755,1,Dental insurance,104,SALE
3693066755,1,Disability insurance,104,BD
3693066755,1,Disability insurance,104,SALE
3693066764,1,401(k),14,OTHR
3693066766,1,401(k),7,ENG
3693066766,1,401(k),8,ENG
3693066766,1,401(k),119,ENG
3693066786,1,401(k),112,MNFC
3693066818,1,401(k),34,MRKT
3693066818,1,401(k),34,SALE
3693066818,1,Medical insurance,34,MRKT
3693066818,1,Medical insurance,34,SALE
3693066819,1,Medical insurance,1285,HCPR
3693066820,1,Medical insurance,1285,HCPR
3693066891,1,Disability insurance,17,RSCH
3693066891,1,Disability insurance,17,ANLS
3693066891,1,Disability insurance,17,IT
3693066912,1,401(k),36,MRKT
3693066912,1,401(k),36,SALE
3693066920,1,401(k),17,MRKT
3693066925,1,Disability insurance,25,MNFC
3693066925,1,Disability insurance,25,ACCT
3693066925,1,Disability insurance,25,FIN
3693067108,1,401(k),44,SALE
3693067108,1,401(k),44,MGMT
3693067108,1,Disability insurance,44,SALE
3693067108,1,Disability insurance,44,MGMT
3693067218,0,Medical insurance,14,HCPR
3693067218,0,Vision insurance,14,HCPR
3693067218,0,Dental insurance,14,HCPR
3693067218,0,401(k),14,HCPR
3693067279,1,401(k),6,MGMT
3693067279,1,401(k),6,MNFC
3693067283,1,Pension plan,43,FIN
3693067283,1,Pension plan,43,SALE
3693067287,1,Pension plan,43,IT
3693067288,1,Pension plan,43,IT
3693067434,1,401(k),78,ACCT
3693067434,1,401(k),78,FIN
3693067435,1,401(k),124,MGMT
3693067435,1,401(k),124,MNFC
3693067435,1,401(k),13,MGMT
3693067435,1,401(k),13,MNFC
3693067435,1,401(k),14,MGMT
3693067435,1,401(k),14,MNFC
3693067436,1,401(k),124,ENG
3693067436,1,401(k),124,IT
3693067436,1,401(k),13,ENG
3693067436,1,401(k),13,IT
3693067436,1,401(k),14,ENG
3693067436,1,401(k),14,IT
3693067443,0,Medical insurance,48,CNSL
3693067443,0,Vision insurance,48,CNSL
3693067443,0,Dental insurance,48,CNSL
3693067443,0,401(k),48,CNSL
3693067443,0,Paid maternity leave,48,CNSL
3693067443,0,Paid paternity leave,48,CNSL
3693067443,0,Commuter benefits,48,CNSL
3693067443,0,Tuition assistance,48,CNSL
3693067456,1,Paid paternity leave,42,MGMT
3693067456,1,Paid paternity leave,42,MNFC
3693067460,1,401(k),53,MGMT
3693067460,1,401(k),53,MNFC
3693067460,1,Medical insurance,53,MGMT
3693067460,1,Medical insurance,53,MNFC
3693067460,1,Dental insurance,53,MGMT
3693067460,1,Dental insurance,53,MNFC
3693067460,1,Vision insurance,53,MGMT
3693067460,1,Vision insurance,53,MNFC
3693067481,1,Tuition assistance,124,HCPR
3693067481,1,Tuition assistance,68,HCPR
3693067481,1,Tuition assistance,14,HCPR
3693067516,1,401(k),69,SALE
3693067516,1,401(k),69,STRA
3693067516,1,401(k),4,SALE
3693067516,1,401(k),4,STRA
3693067546,1,Vision insurance,14,HCPR
3693067551,1,401(k),138,RSCH
3693067551,1,401(k),138,ANLS
3693067551,1,401(k),138,IT
3693067556,0,Medical insurance,9,LGL
3693067556,0,Vision insurance,9,LGL
3693067556,0,Dental insurance,9,LGL
3693067556,0,401(k),9,LGL
3693067574,1,Vision insurance,8,OTHR
3693067605,1,401(k),104,PRCH
3693067605,1,401(k),104,SUPL
3693067605,1,Disability insurance,104,PRCH
3693067605,1,Disability insurance,104,SUPL
3693067626,1,401(k),112,MNFC
3693067662,1,Medical insurance,34,MGMT
3693067662,1,Medical insurance,34,MNFC
3693067694,1,401(k),112,ENG
3693067694,1,401(k),112,IT
3693067694,1,401(k),1,ENG
3693067694,1,401(k),1,IT
3693067708,1,401(k),88,IT
3626156340,0,Medical insurance,28,DSGN
3626156340,0,Medical insurance,28,ART
3626156340,0,Medical insurance,28,IT
3626156340,0,Dental insurance,28,DSGN
3626156340,0,Dental insurance,28,ART
3626156340,0,Dental insurance,28,IT
3626156340,0,Vision insurance,28,DSGN
3626156340,0,Vision insurance,28,ART
3626156340,0,Vision insurance,28,IT
3626156340,0,401(k),28,DSGN
3626156340,0,401(k),28,ART
3626156340,0,401(k),28,IT
3693067739,1,Disability insurance,17,RSCH
3693067739,1,Disability insurance,17,ANLS
3693067739,1,Disability insurance,17,IT
3693067740,1,Disability insurance,17,RSCH
3693067740,1,Disability insurance,17,ANLS
3693067740,1,Disability insurance,17,IT
3693067741,1,Disability insurance,17,RSCH
3693067741,1,Disability insurance,17,ANLS
3693067741,1,Disability insurance,17,IT
3693067742,1,Disability insurance,17,RSCH
3693067742,1,Disability insurance,17,ANLS
3693067742,1,Disability insurance,17,IT
3693067743,1,Disability insurance,17,RSCH
3693067743,1,Disability insurance,17,ANLS
3693067743,1,Disability insurance,17,IT
3693067756,1,401(k),36,DSGN
3693067756,1,401(k),36,ART
3693067756,1,401(k),36,IT
3693067757,1,401(k),36,MRKT
3693067757,1,401(k),36,SALE
3693067759,1,Dental insurance,135,ENG
3693067759,1,Dental insurance,55,ENG
3693067759,1,Dental insurance,23,ENG
3693067759,1,Vision insurance,135,ENG
3693067759,1,Vision insurance,55,ENG
3693067759,1,Vision insurance,23,ENG
3693067759,1,401(k),135,ENG
3693067759,1,401(k),55,ENG
3693067759,1,401(k),23,ENG
3693067766,1,Medical insurance,4,QA
3693067766,1,Medical insurance,122,QA
3693067766,1,Medical insurance,8,QA
3693067766,1,Disability insurance,4,QA
3693067766,1,Disability insurance,122,QA
3693067766,1,Disability insurance,8,QA
3693067770,0,Medical insurance,104,HR
3693067770,0,Vision insurance,104,HR
3693067770,0,Dental insurance,104,HR
3693067770,0,401(k),104,HR
3693067778,1,Medical insurance,25,ACCT
3693067778,1,Medical insurance,25,FIN
3693067778,1,Medical insurance,117,ACCT
3693067778,1,Medical insurance,117,FIN
3693067778,1,Medical insurance,27,ACCT
3693067778,1,Medical insurance,27,FIN
3693067778,1,Dental insurance,25,ACCT
3693067778,1,Dental insurance,25,FIN
3693067778,1,Dental insurance,117,ACCT
3693067778,1,Dental insurance,117,FIN
3693067778,1,Dental insurance,27,ACCT
3693067778,1,Dental insurance,27,FIN
3693067778,1,Commuter benefits,25,ACCT
3693067778,1,Commuter benefits,25,FIN
3693067778,1,Commuter benefits,117,ACCT
3693067778,1,Commuter benefits,117,FIN
3693067778,1,Commuter benefits,27,ACCT
3693067778,1,Commuter benefits,27,FIN
3693067778,1,401(k),25,ACCT
3693067778,1,401(k),25,FIN
3693067778,1,401(k),117,ACCT
3693067778,1,401(k),117,FIN
3693067778,1,401(k),27,ACCT
3693067778,1,401(k),27,FIN
3693067778,1,Tuition assistance,25,ACCT
3693067778,1,Tuition assistance,25,FIN
3693067778,1,Tuition assistance,117,ACCT
3693067778,1,Tuition assistance,117,FIN
3693067778,1,Tuition assistance,27,ACCT
3693067778,1,Tuition assistance,27,FIN
3693067819,1,401(k),19,SALE
3693067819,1,401(k),19,BD
3693067873,1,Disability insurance,27,MRKT
3693067873,1,Disability insurance,27,SALE
3693067880,1,401(k),86,MGMT
3693067880,1,401(k),86,ACCT
3693067880,1,401(k),86,ADM
3693067884,0,Medical insurance,34,MGMT
3693067884,0,Medical insurance,31,MGMT
3693067884,0,Medical insurance,32,MGMT
3693067884,0,Dental insurance,34,MGMT
3693067884,0,Dental insurance,31,MGMT
3693067884,0,Dental insurance,32,MGMT
3693067884,0,Vision insurance,34,MGMT
3693067884,0,Vision insurance,31,MGMT
3693067884,0,Vision insurance,32,MGMT
3693067884,0,401(k),34,MGMT
3693067884,0,401(k),31,MGMT
3693067884,0,401(k),32,MGMT
3693067884,0,Tuition assistance,34,MGMT
3693067884,0,Tuition assistance,31,MGMT
